# Reynolds number time series
# <Re(t)> averaged between 100.000000 and 400.000000 with sampling frequency 1.000000
# time		 Re_uMag(t)	 <Re_uMag(t)>	 Re_uxMag(t)	 <Re_uxMag(t)>	 Re_uzMag(t)	 <Re_uzMag(t)>	  Re_uRMS(t)	 <Re_uRMS(t)>	 Re_uxRMS(t)	 <Re_uxRMS(t)>	 Re_uzRMS(t)	 <Re_uzRMS(t)>	 
171.000000	 1457.869385	 1401.224367	 1266.247992	 1206.015774	 1144.798303	 1112.759610	 1573.547298	 1476.162598	 1519.241922	 1385.170021	 1300.589493	 1281.340966	 
172.000000	 1438.456679	 1400.996694	 1256.547145	 1205.018617	 1143.254247	 1113.172797	 1560.875309	 1475.589693	 1494.479360	 1384.897416	 1302.733341	 1281.630364	 
173.000000	 1416.842944	 1400.841622	 1234.060859	 1203.749307	 1143.192452	 1113.566531	 1542.109446	 1475.143285	 1473.136706	 1383.917206	 1309.654017	 1282.003123	 
174.000000	 1427.606307	 1400.744997	 1216.274042	 1202.650948	 1144.043868	 1113.951038	 1517.409593	 1475.107621	 1441.233267	 1382.419693	 1313.649255	 1282.399173	 
175.000000	 1460.677255	 1400.729076	 1220.126551	 1201.542054	 1146.002142	 1114.337704	 1516.334612	 1475.357908	 1422.188451	 1380.773975	 1315.852137	 1282.794704	 
176.000000	 1495.548086	 1400.780603	 1257.345741	 1200.570991	 1149.228400	 1114.736807	 1560.194598	 1475.647674	 1434.832722	 1379.550466	 1319.534135	 1283.216695	 
177.000000	 1539.735725	 1400.700980	 1300.730180	 1199.918047	 1153.724810	 1115.158182	 1608.293910	 1476.087562	 1466.124811	 1378.699880	 1324.455554	 1283.661322	 
178.000000	 1544.364362	 1400.638155	 1306.097361	 1199.267843	 1159.582314	 1115.626459	 1611.758041	 1476.502153	 1468.200652	 1378.082207	 1328.472761	 1284.130252	 
179.000000	 1524.468551	 1400.534686	 1291.902880	 1198.687844	 1166.389806	 1116.176732	 1584.164237	 1476.718874	 1467.097301	 1377.857178	 1331.686481	 1284.643274	 
180.000000	 1492.280725	 1400.540054	 1291.716009	 1198.386267	 1172.932866	 1116.817072	 1573.448479	 1477.407648	 1499.111152	 1377.905250	 1329.664903	 1285.155740	 
181.000000	 1470.606949	 1400.892960	 1295.441178	 1198.714438	 1177.670422	 1117.518285	 1590.015731	 1478.323979	 1534.058479	 1378.102375	 1328.221499	 1285.661452	 
182.000000	 1463.729369	 1401.066428	 1306.922448	 1199.878901	 1180.145094	 1118.242404	 1591.273004	 1479.101652	 1547.069118	 1378.711468	 1329.363933	 1286.185298	 
183.000000	 1482.009855	 1400.941682	 1346.611653	 1201.605304	 1181.148385	 1118.964416	 1584.115460	 1479.755771	 1533.613245	 1380.045192	 1332.382643	 1286.732543	 
184.000000	 1463.357659	 1400.588859	 1323.410044	 1202.850004	 1181.915178	 1119.679032	 1560.388850	 1480.305957	 1513.636104	 1381.225455	 1343.471198	 1287.392545	 
185.000000	 1454.261193	 1400.375654	 1283.423301	 1203.303836	 1183.119045	 1120.391684	 1548.376094	 1480.854260	 1500.300868	 1381.914028	 1356.522879	 1288.179935	 
186.000000	 1465.245869	 1400.385627	 1296.472384	 1203.821983	 1184.849490	 1121.107383	 1558.634304	 1481.445573	 1500.508579	 1382.468321	 1369.829560	 1289.096933	 
187.000000	 1485.975009	 1400.501717	 1314.456960	 1204.797796	 1187.034746	 1121.828251	 1579.120365	 1482.180666	 1513.444379	 1383.546019	 1375.654432	 1290.071735	 
188.000000	 1511.459480	 1401.174678	 1340.524032	 1206.175301	 1189.439080	 1122.565595	 1607.076544	 1483.102242	 1540.094052	 1385.147984	 1375.057912	 1291.020209	 
189.000000	 1550.507050	 1401.986194	 1390.382305	 1208.222045	 1191.953641	 1123.307609	 1652.490448	 1484.278530	 1561.819126	 1387.110891	 1373.599764	 1291.934630	 
190.000000	 1557.371771	 1402.811993	 1410.767403	 1210.397342	 1194.549209	 1124.059852	 1677.161832	 1485.412158	 1593.163782	 1389.355679	 1376.123217	 1292.856503	 
