# Velocity boundary layer depth time series
# <\delta_u(t)> averaged between 0.000000 and 2050.000000 with sampling frequency 2.000000
# time		 max(Re_uxRMS)in [0, H/2]	 z(max(Re_uxRMS)in [0, H/2])	  max(Re_uxRMS)in [H/2, H]	 z(max(Re_uxRMS)in [H/2, H])	 \delta_u[inst.]	  max(<Re_uxRMS>)in [0, H/2]	 z(max(<Re_uxRMS>)in [0, H/2])	  max(<Re_uxRMS>)in [H/2, H]	 z(max(<Re_uxRMS>)in [H/2, H])	 \delta_u[av.]	 
0.000000	 0.000000	 0.045000	 0.000000	 0.955000	 0.045000	 0.000000	 0.045000	 0.000000	 0.955000	 0.045000	 
2.000000	 0.156255	 0.055000	 0.156255	 0.945000	 0.055000	 0.078128	 0.055000	 0.078128	 0.945000	 0.055000	 
4.000000	 0.317040	 0.075000	 0.317040	 0.925000	 0.075000	 0.157683	 0.065000	 0.157683	 0.935000	 0.065000	 
6.000000	 0.487965	 0.085000	 0.487965	 0.915000	 0.085000	 0.240217	 0.075000	 0.240217	 0.925000	 0.075000	 
8.000000	 0.675866	 0.085000	 0.675866	 0.915000	 0.085000	 0.327162	 0.085000	 0.327162	 0.915000	 0.085000	 
10.000000	 0.887183	 0.095000	 0.887183	 0.905000	 0.095000	 0.420370	 0.085000	 0.420370	 0.915000	 0.085000	 
12.000000	 1.130312	 0.095000	 1.130312	 0.905000	 0.095000	 0.521371	 0.095000	 0.521371	 0.905000	 0.095000	 
14.000000	 1.413011	 0.095000	 1.413011	 0.905000	 0.095000	 0.632826	 0.095000	 0.632826	 0.905000	 0.095000	 
16.000000	 1.746409	 0.105000	 1.746409	 0.895000	 0.105000	 0.756422	 0.095000	 0.756422	 0.905000	 0.095000	 
18.000000	 2.141978	 0.105000	 2.141978	 0.895000	 0.105000	 0.894617	 0.095000	 0.894617	 0.905000	 0.095000	 
20.000000	 2.612469	 0.105000	 2.612469	 0.895000	 0.105000	 1.050188	 0.095000	 1.050188	 0.905000	 0.095000	 
22.000000	 3.173436	 0.105000	 3.173436	 0.895000	 0.105000	 1.227076	 0.105000	 1.227076	 0.895000	 0.105000	 
24.000000	 3.842890	 0.105000	 3.842890	 0.895000	 0.105000	 1.428292	 0.105000	 1.428292	 0.895000	 0.105000	 
26.000000	 4.641544	 0.105000	 4.641544	 0.895000	 0.105000	 1.657810	 0.105000	 1.657810	 0.895000	 0.105000	 
28.000000	 5.592986	 0.105000	 5.592986	 0.895000	 0.105000	 1.920155	 0.105000	 1.920155	 0.895000	 0.105000	 
30.000000	 6.723688	 0.105000	 6.723688	 0.895000	 0.105000	 2.220376	 0.105000	 2.220376	 0.895000	 0.105000	 
32.000000	 8.064104	 0.115000	 8.064104	 0.885000	 0.115000	 2.564046	 0.105000	 2.564046	 0.895000	 0.105000	 
34.000000	 9.645124	 0.115000	 9.645124	 0.885000	 0.115000	 2.957225	 0.105000	 2.957225	 0.895000	 0.105000	 
36.000000	 11.498175	 0.115000	 11.498175	 0.885000	 0.115000	 3.406373	 0.105000	 3.406373	 0.895000	 0.105000	 
38.000000	 13.653855	 0.115000	 13.653855	 0.885000	 0.115000	 3.918172	 0.105000	 3.918172	 0.895000	 0.105000	 
40.000000	 16.138083	 0.115000	 16.138083	 0.885000	 0.115000	 4.499251	 0.105000	 4.499251	 0.895000	 0.105000	 
42.000000	 18.967439	 0.115000	 18.967439	 0.885000	 0.115000	 5.156192	 0.115000	 5.156192	 0.885000	 0.115000	 
44.000000	 22.143089	 0.115000	 22.143089	 0.885000	 0.115000	 5.894753	 0.115000	 5.894753	 0.885000	 0.115000	 
46.000000	 25.643744	 0.115000	 25.643744	 0.885000	 0.115000	 6.717627	 0.115000	 6.717627	 0.885000	 0.115000	 
48.000000	 29.418885	 0.115000	 29.418885	 0.885000	 0.115000	 7.625678	 0.115000	 7.625678	 0.885000	 0.115000	 
50.000000	 33.384561	 0.115000	 33.384561	 0.885000	 0.115000	 8.616404	 0.115000	 8.616404	 0.885000	 0.115000	 
52.000000	 37.424907	 0.115000	 37.424906	 0.885000	 0.115000	 9.683385	 0.115000	 9.683385	 0.885000	 0.115000	 
54.000000	 41.402219	 0.115000	 41.402219	 0.885000	 0.115000	 10.816201	 0.115000	 10.816201	 0.885000	 0.115000	 
56.000000	 45.175859	 0.115000	 45.175859	 0.885000	 0.115000	 12.001017	 0.115000	 12.001017	 0.885000	 0.115000	 
58.000000	 48.625730	 0.115000	 48.625730	 0.885000	 0.115000	 13.221840	 0.115000	 13.221840	 0.885000	 0.115000	 
60.000000	 51.677462	 0.125000	 51.677462	 0.875000	 0.125000	 14.462195	 0.115000	 14.462195	 0.885000	 0.115000	 
62.000000	 54.341431	 0.125000	 54.341431	 0.875000	 0.125000	 15.706759	 0.115000	 15.706759	 0.885000	 0.115000	 
64.000000	 56.606960	 0.125000	 56.606960	 0.875000	 0.125000	 16.942551	 0.115000	 16.942551	 0.885000	 0.115000	 
66.000000	 58.519909	 0.125000	 58.519909	 0.875000	 0.125000	 18.159472	 0.115000	 18.159472	 0.885000	 0.115000	 
68.000000	 60.137973	 0.125000	 60.137973	 0.875000	 0.125000	 19.350274	 0.115000	 19.350274	 0.885000	 0.115000	 
70.000000	 61.604927	 0.135000	 61.604927	 0.865000	 0.135000	 20.516362	 0.125000	 20.516362	 0.875000	 0.125000	 
72.000000	 62.900016	 0.135000	 62.900017	 0.865000	 0.135000	 21.656680	 0.125000	 21.656680	 0.875000	 0.125000	 
74.000000	 64.066112	 0.145000	 64.066113	 0.855000	 0.145000	 22.764363	 0.125000	 22.764363	 0.875000	 0.125000	 
76.000000	 65.209934	 0.145000	 65.209935	 0.855000	 0.145000	 23.838876	 0.125000	 23.838876	 0.875000	 0.125000	 
78.000000	 66.262002	 0.145000	 66.262002	 0.855000	 0.145000	 24.880351	 0.125000	 24.880351	 0.875000	 0.125000	 
80.000000	 67.301263	 0.155000	 67.301263	 0.845000	 0.155000	 25.889379	 0.125000	 25.889379	 0.875000	 0.125000	 
82.000000	 68.302233	 0.155000	 68.302233	 0.845000	 0.155000	 26.868226	 0.135000	 26.868226	 0.865000	 0.135000	 
84.000000	 69.241969	 0.165000	 69.241970	 0.835000	 0.165000	 27.835262	 0.135000	 27.835262	 0.865000	 0.135000	 
86.000000	 70.190964	 0.165000	 70.190964	 0.835000	 0.165000	 28.774236	 0.135000	 28.774236	 0.865000	 0.135000	 
88.000000	 71.073029	 0.165000	 71.073030	 0.835000	 0.165000	 29.686044	 0.135000	 29.686044	 0.865000	 0.135000	 
90.000000	 71.888922	 0.165000	 71.888923	 0.835000	 0.165000	 30.571545	 0.135000	 30.571545	 0.865000	 0.135000	 
92.000000	 72.653086	 0.175000	 72.653086	 0.825000	 0.175000	 31.431522	 0.135000	 31.431522	 0.865000	 0.135000	 
94.000000	 73.376579	 0.175000	 73.376580	 0.825000	 0.175000	 32.270272	 0.145000	 32.270272	 0.855000	 0.145000	 
96.000000	 74.027492	 0.175000	 74.027492	 0.825000	 0.175000	 33.100491	 0.145000	 33.100491	 0.855000	 0.145000	 
98.000000	 74.606651	 0.175000	 74.606651	 0.825000	 0.175000	 33.907037	 0.145000	 33.907037	 0.855000	 0.145000	 
100.000000	 75.115513	 0.175000	 75.115513	 0.825000	 0.175000	 34.690212	 0.145000	 34.690212	 0.855000	 0.145000	 
102.000000	 75.556310	 0.175000	 75.556311	 0.825000	 0.175000	 35.450289	 0.145000	 35.450289	 0.855000	 0.145000	 
104.000000	 75.932122	 0.175000	 75.932122	 0.825000	 0.175000	 36.187534	 0.145000	 36.187535	 0.855000	 0.145000	 
106.000000	 76.246852	 0.175000	 76.246852	 0.825000	 0.175000	 36.902228	 0.145000	 36.902228	 0.855000	 0.145000	 
108.000000	 76.505142	 0.175000	 76.505142	 0.825000	 0.175000	 37.594680	 0.145000	 37.594680	 0.855000	 0.145000	 
110.000000	 76.712211	 0.175000	 76.712211	 0.825000	 0.175000	 38.279144	 0.155000	 38.279144	 0.845000	 0.155000	 
112.000000	 76.873657	 0.175000	 76.873658	 0.825000	 0.175000	 38.942692	 0.155000	 38.942692	 0.845000	 0.155000	 
114.000000	 76.995194	 0.175000	 76.995194	 0.825000	 0.175000	 39.584983	 0.155000	 39.584983	 0.845000	 0.155000	 
116.000000	 77.082513	 0.175000	 77.082513	 0.825000	 0.175000	 40.206534	 0.155000	 40.206534	 0.845000	 0.155000	 
118.000000	 77.152006	 0.185000	 77.152006	 0.815000	 0.185000	 40.807913	 0.155000	 40.807913	 0.845000	 0.155000	 
120.000000	 77.199236	 0.185000	 77.199237	 0.815000	 0.185000	 41.389735	 0.155000	 41.389735	 0.845000	 0.155000	 
122.000000	 77.227498	 0.185000	 77.227498	 0.815000	 0.185000	 41.952650	 0.155000	 41.952650	 0.845000	 0.155000	 
124.000000	 77.240822	 0.185000	 77.240823	 0.815000	 0.185000	 42.497333	 0.155000	 42.497333	 0.845000	 0.155000	 
126.000000	 77.242660	 0.185000	 77.242660	 0.815000	 0.185000	 43.024474	 0.155000	 43.024474	 0.845000	 0.155000	 
128.000000	 77.235894	 0.185000	 77.235895	 0.815000	 0.185000	 43.534766	 0.155000	 43.534766	 0.845000	 0.155000	 
130.000000	 77.222883	 0.185000	 77.222884	 0.815000	 0.185000	 44.028900	 0.155000	 44.028900	 0.845000	 0.155000	 
132.000000	 77.205509	 0.185000	 77.205509	 0.815000	 0.185000	 44.512922	 0.165000	 44.512922	 0.835000	 0.165000	 
134.000000	 77.185241	 0.185000	 77.185242	 0.815000	 0.185000	 44.986402	 0.165000	 44.986402	 0.835000	 0.165000	 
136.000000	 77.163203	 0.185000	 77.163204	 0.815000	 0.185000	 45.445559	 0.165000	 45.445559	 0.835000	 0.165000	 
138.000000	 77.140231	 0.185000	 77.140232	 0.815000	 0.185000	 45.891009	 0.165000	 45.891010	 0.835000	 0.165000	 
140.000000	 77.116935	 0.185000	 77.116936	 0.815000	 0.185000	 46.323343	 0.165000	 46.323343	 0.835000	 0.165000	 
142.000000	 77.093746	 0.185000	 77.093747	 0.815000	 0.185000	 46.743122	 0.165000	 46.743123	 0.835000	 0.165000	 
144.000000	 77.070962	 0.185000	 77.070963	 0.815000	 0.185000	 47.150883	 0.165000	 47.150884	 0.835000	 0.165000	 
146.000000	 77.048784	 0.185000	 77.048784	 0.815000	 0.185000	 47.547135	 0.165000	 47.547135	 0.835000	 0.165000	 
148.000000	 77.027337	 0.185000	 77.027338	 0.815000	 0.185000	 47.932361	 0.165000	 47.932361	 0.835000	 0.165000	 
150.000000	 77.006702	 0.185000	 77.006703	 0.815000	 0.185000	 48.307018	 0.165000	 48.307018	 0.835000	 0.165000	 
152.000000	 76.986921	 0.185000	 76.986922	 0.815000	 0.185000	 48.671541	 0.165000	 48.671541	 0.835000	 0.165000	 
154.000000	 76.968015	 0.185000	 76.968016	 0.815000	 0.185000	 49.026341	 0.165000	 49.026341	 0.835000	 0.165000	 
156.000000	 76.949988	 0.185000	 76.949989	 0.815000	 0.185000	 49.371809	 0.165000	 49.371809	 0.835000	 0.165000	 
158.000000	 76.932834	 0.185000	 76.932834	 0.815000	 0.185000	 49.708315	 0.165000	 49.708315	 0.835000	 0.165000	 
160.000000	 76.916537	 0.185000	 76.916537	 0.815000	 0.185000	 50.036209	 0.165000	 50.036209	 0.835000	 0.165000	 
162.000000	 76.901076	 0.185000	 76.901076	 0.815000	 0.185000	 50.355824	 0.165000	 50.355824	 0.835000	 0.165000	 
164.000000	 76.886425	 0.185000	 76.886426	 0.815000	 0.185000	 50.667477	 0.165000	 50.667478	 0.835000	 0.165000	 
166.000000	 76.872556	 0.185000	 76.872556	 0.815000	 0.185000	 50.971469	 0.165000	 50.971469	 0.835000	 0.165000	 
168.000000	 76.859434	 0.185000	 76.859434	 0.815000	 0.185000	 51.268083	 0.165000	 51.268083	 0.835000	 0.165000	 
170.000000	 76.847024	 0.185000	 76.847025	 0.815000	 0.185000	 51.557592	 0.165000	 51.557593	 0.835000	 0.165000	 
172.000000	 76.835289	 0.185000	 76.835290	 0.815000	 0.185000	 51.840254	 0.165000	 51.840255	 0.835000	 0.165000	 
174.000000	 76.824191	 0.185000	 76.824192	 0.815000	 0.185000	 52.118512	 0.175000	 52.118513	 0.825000	 0.175000	 
176.000000	 76.813692	 0.185000	 76.813692	 0.815000	 0.185000	 52.393569	 0.175000	 52.393569	 0.825000	 0.175000	 
178.000000	 76.803752	 0.185000	 76.803753	 0.815000	 0.185000	 52.662381	 0.175000	 52.662381	 0.825000	 0.175000	 
180.000000	 76.794336	 0.185000	 76.794337	 0.815000	 0.185000	 52.925161	 0.175000	 52.925162	 0.825000	 0.175000	 
182.000000	 76.785408	 0.185000	 76.785409	 0.815000	 0.185000	 53.182114	 0.175000	 53.182115	 0.825000	 0.175000	 
184.000000	 76.776935	 0.185000	 76.776936	 0.815000	 0.185000	 53.433434	 0.175000	 53.433434	 0.825000	 0.175000	 
186.000000	 76.768887	 0.185000	 76.768888	 0.815000	 0.185000	 53.679307	 0.175000	 53.679307	 0.825000	 0.175000	 
188.000000	 76.761237	 0.185000	 76.761238	 0.815000	 0.185000	 53.919909	 0.175000	 53.919909	 0.825000	 0.175000	 
190.000000	 76.753959	 0.185000	 76.753960	 0.815000	 0.185000	 54.155411	 0.175000	 54.155412	 0.825000	 0.175000	 
192.000000	 76.747030	 0.185000	 76.747031	 0.815000	 0.185000	 54.385976	 0.175000	 54.385976	 0.825000	 0.175000	 
194.000000	 76.740432	 0.185000	 76.740433	 0.815000	 0.185000	 54.611758	 0.175000	 54.611758	 0.825000	 0.175000	 
196.000000	 76.734147	 0.185000	 76.734148	 0.815000	 0.185000	 54.832907	 0.175000	 54.832907	 0.825000	 0.175000	 
198.000000	 76.728159	 0.185000	 76.728160	 0.815000	 0.185000	 55.049565	 0.175000	 55.049565	 0.825000	 0.175000	 
200.000000	 76.722456	 0.185000	 76.722457	 0.815000	 0.185000	 55.261869	 0.175000	 55.261869	 0.825000	 0.175000	 
202.000000	 76.717024	 0.185000	 76.717025	 0.815000	 0.185000	 55.469951	 0.175000	 55.469951	 0.825000	 0.175000	 
204.000000	 76.711854	 0.185000	 76.711856	 0.815000	 0.185000	 55.673936	 0.175000	 55.673937	 0.825000	 0.175000	 
206.000000	 76.706937	 0.185000	 76.706938	 0.815000	 0.185000	 55.873946	 0.175000	 55.873947	 0.825000	 0.175000	 
208.000000	 76.702262	 0.185000	 76.702263	 0.815000	 0.185000	 56.070098	 0.175000	 56.070098	 0.825000	 0.175000	 
210.000000	 76.697822	 0.185000	 76.697823	 0.815000	 0.185000	 56.262502	 0.175000	 56.262502	 0.825000	 0.175000	 
212.000000	 76.693609	 0.185000	 76.693610	 0.815000	 0.185000	 56.451267	 0.175000	 56.451267	 0.825000	 0.175000	 
214.000000	 76.689616	 0.185000	 76.689617	 0.815000	 0.185000	 56.636496	 0.175000	 56.636496	 0.825000	 0.175000	 
216.000000	 76.685834	 0.185000	 76.685836	 0.815000	 0.185000	 56.818288	 0.175000	 56.818288	 0.825000	 0.175000	 
218.000000	 76.682258	 0.185000	 76.682259	 0.815000	 0.185000	 56.996739	 0.175000	 56.996740	 0.825000	 0.175000	 
220.000000	 76.678879	 0.185000	 76.678880	 0.815000	 0.185000	 57.171943	 0.175000	 57.171943	 0.825000	 0.175000	 
222.000000	 76.675690	 0.185000	 76.675692	 0.815000	 0.185000	 57.343987	 0.175000	 57.343987	 0.825000	 0.175000	 
224.000000	 76.672685	 0.185000	 76.672686	 0.815000	 0.185000	 57.512957	 0.175000	 57.512958	 0.825000	 0.175000	 
226.000000	 76.669855	 0.185000	 76.669857	 0.815000	 0.185000	 57.678936	 0.175000	 57.678937	 0.825000	 0.175000	 
228.000000	 76.667194	 0.185000	 76.667196	 0.815000	 0.185000	 57.842004	 0.175000	 57.842005	 0.825000	 0.175000	 
230.000000	 76.664695	 0.185000	 76.664697	 0.815000	 0.185000	 58.002237	 0.175000	 58.002238	 0.825000	 0.175000	 
232.000000	 76.662350	 0.185000	 76.662352	 0.815000	 0.185000	 58.159710	 0.175000	 58.159711	 0.825000	 0.175000	 
234.000000	 76.660153	 0.185000	 76.660154	 0.815000	 0.185000	 58.314494	 0.175000	 58.314495	 0.825000	 0.175000	 
236.000000	 76.658095	 0.185000	 76.658097	 0.815000	 0.185000	 58.466659	 0.175000	 58.466659	 0.825000	 0.175000	 
238.000000	 76.656171	 0.185000	 76.656173	 0.815000	 0.185000	 58.616270	 0.175000	 58.616270	 0.825000	 0.175000	 
240.000000	 76.654374	 0.185000	 76.654376	 0.815000	 0.185000	 58.763392	 0.175000	 58.763393	 0.825000	 0.175000	 
242.000000	 76.652697	 0.185000	 76.652699	 0.815000	 0.185000	 58.908088	 0.175000	 58.908089	 0.825000	 0.175000	 
244.000000	 76.651133	 0.185000	 76.651136	 0.815000	 0.185000	 59.050418	 0.175000	 59.050419	 0.825000	 0.175000	 
246.000000	 76.649677	 0.185000	 76.649679	 0.815000	 0.185000	 59.190440	 0.175000	 59.190441	 0.825000	 0.175000	 
248.000000	 76.648322	 0.185000	 76.648325	 0.815000	 0.185000	 59.328210	 0.175000	 59.328211	 0.825000	 0.175000	 
250.000000	 76.647063	 0.185000	 76.647065	 0.815000	 0.185000	 59.463783	 0.175000	 59.463784	 0.825000	 0.175000	 
252.000000	 76.645893	 0.185000	 76.645895	 0.815000	 0.185000	 59.597211	 0.175000	 59.597212	 0.825000	 0.175000	 
254.000000	 76.644807	 0.185000	 76.644810	 0.815000	 0.185000	 59.728546	 0.175000	 59.728546	 0.825000	 0.175000	 
256.000000	 76.643800	 0.185000	 76.643803	 0.815000	 0.185000	 59.857836	 0.175000	 59.857836	 0.825000	 0.175000	 
258.000000	 76.642868	 0.185000	 76.642870	 0.815000	 0.185000	 59.985129	 0.175000	 59.985130	 0.825000	 0.175000	 
260.000000	 76.642004	 0.185000	 76.642007	 0.815000	 0.185000	 60.110472	 0.175000	 60.110473	 0.825000	 0.175000	 
262.000000	 76.641206	 0.185000	 76.641209	 0.815000	 0.185000	 60.233910	 0.175000	 60.233911	 0.825000	 0.175000	 
264.000000	 76.640467	 0.185000	 76.640470	 0.815000	 0.185000	 60.355486	 0.175000	 60.355487	 0.825000	 0.175000	 
266.000000	 76.639785	 0.185000	 76.639788	 0.815000	 0.185000	 60.475242	 0.175000	 60.475243	 0.825000	 0.175000	 
268.000000	 76.639156	 0.185000	 76.639159	 0.815000	 0.185000	 60.593219	 0.175000	 60.593220	 0.825000	 0.175000	 
270.000000	 76.638575	 0.185000	 76.638578	 0.815000	 0.185000	 60.709456	 0.175000	 60.709457	 0.825000	 0.175000	 
272.000000	 76.638039	 0.185000	 76.638043	 0.815000	 0.185000	 60.823993	 0.175000	 60.823994	 0.825000	 0.175000	 
274.000000	 76.637546	 0.185000	 76.637549	 0.815000	 0.185000	 60.936866	 0.175000	 60.936867	 0.825000	 0.175000	 
276.000000	 76.637091	 0.185000	 76.637095	 0.815000	 0.185000	 61.048111	 0.175000	 61.048112	 0.825000	 0.175000	 
278.000000	 76.636673	 0.185000	 76.636676	 0.815000	 0.185000	 61.157765	 0.175000	 61.157765	 0.825000	 0.175000	 
280.000000	 76.636288	 0.185000	 76.636291	 0.815000	 0.185000	 61.265860	 0.175000	 61.265860	 0.825000	 0.175000	 
282.000000	 76.635934	 0.185000	 76.635937	 0.815000	 0.185000	 61.372430	 0.175000	 61.372431	 0.825000	 0.175000	 
284.000000	 76.635608	 0.185000	 76.635612	 0.815000	 0.185000	 61.477507	 0.175000	 61.477508	 0.825000	 0.175000	 
286.000000	 76.635309	 0.185000	 76.635313	 0.815000	 0.185000	 61.581122	 0.175000	 61.581123	 0.825000	 0.175000	 
288.000000	 76.635034	 0.185000	 76.635039	 0.815000	 0.185000	 61.683307	 0.175000	 61.683308	 0.825000	 0.175000	 
290.000000	 76.634782	 0.185000	 76.634786	 0.815000	 0.185000	 61.784090	 0.175000	 61.784091	 0.825000	 0.175000	 
292.000000	 76.634551	 0.185000	 76.634555	 0.815000	 0.185000	 61.883500	 0.175000	 61.883501	 0.825000	 0.175000	 
294.000000	 76.634339	 0.185000	 76.634343	 0.815000	 0.185000	 61.981946	 0.185000	 61.981947	 0.815000	 0.185000	 
296.000000	 76.634144	 0.185000	 76.634149	 0.815000	 0.185000	 62.080283	 0.185000	 62.080284	 0.815000	 0.185000	 
298.000000	 76.633966	 0.185000	 76.633970	 0.815000	 0.185000	 62.177308	 0.185000	 62.177309	 0.815000	 0.185000	 
300.000000	 76.633802	 0.185000	 76.633807	 0.815000	 0.185000	 62.273046	 0.185000	 62.273047	 0.815000	 0.185000	 
302.000000	 76.633652	 0.185000	 76.633657	 0.815000	 0.185000	 62.367524	 0.185000	 62.367525	 0.815000	 0.185000	 
304.000000	 76.633515	 0.185000	 76.633520	 0.815000	 0.185000	 62.460766	 0.185000	 62.460767	 0.815000	 0.185000	 
306.000000	 76.633389	 0.185000	 76.633395	 0.815000	 0.185000	 62.552796	 0.185000	 62.552797	 0.815000	 0.185000	 
308.000000	 76.633274	 0.185000	 76.633280	 0.815000	 0.185000	 62.643637	 0.185000	 62.643639	 0.815000	 0.185000	 
310.000000	 76.633169	 0.185000	 76.633175	 0.815000	 0.185000	 62.733314	 0.185000	 62.733315	 0.815000	 0.185000	 
312.000000	 76.633073	 0.185000	 76.633079	 0.815000	 0.185000	 62.821847	 0.185000	 62.821849	 0.815000	 0.185000	 
314.000000	 76.632985	 0.185000	 76.632991	 0.815000	 0.185000	 62.909260	 0.185000	 62.909261	 0.815000	 0.185000	 
316.000000	 76.632904	 0.185000	 76.632910	 0.815000	 0.185000	 62.995572	 0.185000	 62.995573	 0.815000	 0.185000	 
318.000000	 76.632830	 0.185000	 76.632837	 0.815000	 0.185000	 63.080805	 0.185000	 63.080806	 0.815000	 0.185000	 
320.000000	 76.632763	 0.185000	 76.632769	 0.815000	 0.185000	 63.164978	 0.185000	 63.164980	 0.815000	 0.185000	 
322.000000	 76.632701	 0.185000	 76.632708	 0.815000	 0.185000	 63.248113	 0.185000	 63.248114	 0.815000	 0.185000	 
324.000000	 76.632645	 0.185000	 76.632651	 0.815000	 0.185000	 63.330226	 0.185000	 63.330228	 0.815000	 0.185000	 
326.000000	 76.632593	 0.185000	 76.632600	 0.815000	 0.185000	 63.411338	 0.185000	 63.411340	 0.815000	 0.185000	 
328.000000	 76.632546	 0.185000	 76.632553	 0.815000	 0.185000	 63.491467	 0.185000	 63.491468	 0.815000	 0.185000	 
330.000000	 76.632502	 0.185000	 76.632510	 0.815000	 0.185000	 63.570630	 0.185000	 63.570631	 0.815000	 0.185000	 
332.000000	 76.632463	 0.185000	 76.632470	 0.815000	 0.185000	 63.648844	 0.185000	 63.648846	 0.815000	 0.185000	 
334.000000	 76.632426	 0.185000	 76.632434	 0.815000	 0.185000	 63.726127	 0.185000	 63.726129	 0.815000	 0.185000	 
336.000000	 76.632393	 0.185000	 76.632401	 0.815000	 0.185000	 63.802496	 0.185000	 63.802498	 0.815000	 0.185000	 
338.000000	 76.632363	 0.185000	 76.632371	 0.815000	 0.185000	 63.877966	 0.185000	 63.877967	 0.815000	 0.185000	 
340.000000	 76.632334	 0.185000	 76.632343	 0.815000	 0.185000	 63.952553	 0.185000	 63.952554	 0.815000	 0.185000	 
342.000000	 76.632309	 0.185000	 76.632317	 0.815000	 0.185000	 64.026272	 0.185000	 64.026274	 0.815000	 0.185000	 
344.000000	 76.632285	 0.185000	 76.632294	 0.815000	 0.185000	 64.099139	 0.185000	 64.099141	 0.815000	 0.185000	 
346.000000	 76.632263	 0.185000	 76.632272	 0.815000	 0.185000	 64.171169	 0.185000	 64.171171	 0.815000	 0.185000	 
348.000000	 76.632242	 0.185000	 76.632252	 0.815000	 0.185000	 64.242375	 0.185000	 64.242377	 0.815000	 0.185000	 
350.000000	 76.632223	 0.185000	 76.632233	 0.815000	 0.185000	 64.312772	 0.185000	 64.312774	 0.815000	 0.185000	 
352.000000	 76.632206	 0.185000	 76.632216	 0.815000	 0.185000	 64.382373	 0.185000	 64.382375	 0.815000	 0.185000	 
354.000000	 76.632189	 0.185000	 76.632200	 0.815000	 0.185000	 64.451192	 0.185000	 64.451194	 0.815000	 0.185000	 
356.000000	 76.632174	 0.185000	 76.632185	 0.815000	 0.185000	 64.519242	 0.185000	 64.519244	 0.815000	 0.185000	 
358.000000	 76.632159	 0.185000	 76.632171	 0.815000	 0.185000	 64.586536	 0.185000	 64.586539	 0.815000	 0.185000	 
360.000000	 76.632146	 0.185000	 76.632157	 0.815000	 0.185000	 64.653087	 0.185000	 64.653089	 0.815000	 0.185000	 
362.000000	 76.632133	 0.185000	 76.632145	 0.815000	 0.185000	 64.718906	 0.185000	 64.718908	 0.815000	 0.185000	 
364.000000	 76.632121	 0.185000	 76.632133	 0.815000	 0.185000	 64.784005	 0.185000	 64.784007	 0.815000	 0.185000	 
366.000000	 76.632109	 0.185000	 76.632121	 0.815000	 0.185000	 64.848397	 0.185000	 64.848399	 0.815000	 0.185000	 
368.000000	 76.632098	 0.185000	 76.632111	 0.815000	 0.185000	 64.912093	 0.185000	 64.912095	 0.815000	 0.185000	 
370.000000	 76.632087	 0.185000	 76.632100	 0.815000	 0.185000	 64.975103	 0.185000	 64.975106	 0.815000	 0.185000	 
372.000000	 76.632076	 0.185000	 76.632090	 0.815000	 0.185000	 65.037440	 0.185000	 65.037443	 0.815000	 0.185000	 
374.000000	 76.632066	 0.185000	 76.632080	 0.815000	 0.185000	 65.099114	 0.185000	 65.099116	 0.815000	 0.185000	 
376.000000	 76.632056	 0.185000	 76.632070	 0.815000	 0.185000	 65.160135	 0.185000	 65.160137	 0.815000	 0.185000	 
378.000000	 76.632046	 0.185000	 76.632061	 0.815000	 0.185000	 65.220513	 0.185000	 65.220516	 0.815000	 0.185000	 
380.000000	 76.632036	 0.185000	 76.632051	 0.815000	 0.185000	 65.280259	 0.185000	 65.280262	 0.815000	 0.185000	 
382.000000	 76.632026	 0.185000	 76.632042	 0.815000	 0.185000	 65.339383	 0.185000	 65.339386	 0.815000	 0.185000	 
384.000000	 76.632016	 0.185000	 76.632033	 0.815000	 0.185000	 65.397894	 0.185000	 65.397897	 0.815000	 0.185000	 
386.000000	 76.632006	 0.185000	 76.632023	 0.815000	 0.185000	 65.455802	 0.185000	 65.455805	 0.815000	 0.185000	 
388.000000	 76.631996	 0.185000	 76.632014	 0.815000	 0.185000	 65.513116	 0.185000	 65.513119	 0.815000	 0.185000	 
390.000000	 76.631986	 0.185000	 76.632004	 0.815000	 0.185000	 65.569845	 0.185000	 65.569848	 0.815000	 0.185000	 
392.000000	 76.631976	 0.185000	 76.631995	 0.815000	 0.185000	 65.625998	 0.185000	 65.626001	 0.815000	 0.185000	 
394.000000	 76.631966	 0.185000	 76.631985	 0.815000	 0.185000	 65.681583	 0.185000	 65.681587	 0.815000	 0.185000	 
396.000000	 76.631955	 0.185000	 76.631975	 0.815000	 0.185000	 65.736610	 0.185000	 65.736614	 0.815000	 0.185000	 
398.000000	 76.631944	 0.185000	 76.631964	 0.815000	 0.185000	 65.791087	 0.185000	 65.791090	 0.815000	 0.185000	 
400.000000	 76.631933	 0.185000	 76.631954	 0.815000	 0.185000	 65.845022	 0.185000	 65.845025	 0.815000	 0.185000	 
402.000000	 76.631922	 0.185000	 76.631943	 0.815000	 0.185000	 65.898422	 0.185000	 65.898426	 0.815000	 0.185000	 
404.000000	 76.631910	 0.185000	 76.631932	 0.815000	 0.185000	 65.951296	 0.185000	 65.951300	 0.815000	 0.185000	 
406.000000	 76.631898	 0.185000	 76.631921	 0.815000	 0.185000	 66.003652	 0.185000	 66.003656	 0.815000	 0.185000	 
