# Buoyancy boundary layer depth time series
# <\delta_b(t)> averaged between 0.000000 and 2050.000000 with sampling frequency 2.000000
# time		 max(var(b)) in [0, H/2]	 z(max(var(b))in [0, H/2])	  max(var(b))in [H/2, H]	 z(max(var(b))in [H/2, H])	 \delta_b[inst.]	  max(<var(b)>)in [0, H/2]	 z(max(<var(b)>)in [0, H/2])	  max(<var(b)>)in [H/2, H]	 z(max(<var(b)>)in [H/2, H])	 \delta_b[av.]	 
0.000000	 0.000050	 0.495000	 0.000050	 0.505000	 0.495000	 0.000050	 0.495000	 0.000050	 0.505000	 0.495000	 
2.000000	 0.000048	 0.495000	 0.000048	 0.505000	 0.495000	 0.000049	 0.495000	 0.000049	 0.505000	 0.495000	 
4.000000	 0.000050	 0.495000	 0.000050	 0.505000	 0.495000	 0.000049	 0.495000	 0.000049	 0.505000	 0.495000	 
6.000000	 0.000056	 0.495000	 0.000056	 0.505000	 0.495000	 0.000051	 0.495000	 0.000051	 0.505000	 0.495000	 
8.000000	 0.000068	 0.495000	 0.000068	 0.505000	 0.495000	 0.000054	 0.495000	 0.000054	 0.505000	 0.495000	 
10.000000	 0.000086	 0.495000	 0.000086	 0.505000	 0.495000	 0.000060	 0.495000	 0.000060	 0.505000	 0.495000	 
12.000000	 0.000114	 0.495000	 0.000114	 0.505000	 0.495000	 0.000068	 0.495000	 0.000068	 0.505000	 0.495000	 
14.000000	 0.000156	 0.495000	 0.000156	 0.505000	 0.495000	 0.000079	 0.495000	 0.000079	 0.505000	 0.495000	 
16.000000	 0.000218	 0.495000	 0.000218	 0.505000	 0.495000	 0.000094	 0.495000	 0.000094	 0.505000	 0.495000	 
18.000000	 0.000308	 0.495000	 0.000308	 0.505000	 0.495000	 0.000115	 0.495000	 0.000115	 0.505000	 0.495000	 
20.000000	 0.000439	 0.495000	 0.000439	 0.505000	 0.495000	 0.000145	 0.495000	 0.000145	 0.505000	 0.495000	 
22.000000	 0.000629	 0.495000	 0.000629	 0.505000	 0.495000	 0.000185	 0.495000	 0.000185	 0.505000	 0.495000	 
24.000000	 0.000904	 0.495000	 0.000904	 0.505000	 0.495000	 0.000240	 0.495000	 0.000240	 0.505000	 0.495000	 
26.000000	 0.001298	 0.495000	 0.001298	 0.505000	 0.495000	 0.000316	 0.495000	 0.000316	 0.505000	 0.495000	 
28.000000	 0.001862	 0.495000	 0.001862	 0.505000	 0.495000	 0.000419	 0.495000	 0.000419	 0.505000	 0.495000	 
30.000000	 0.002659	 0.495000	 0.002659	 0.505000	 0.495000	 0.000559	 0.495000	 0.000559	 0.505000	 0.495000	 
32.000000	 0.003772	 0.495000	 0.003772	 0.505000	 0.495000	 0.000748	 0.495000	 0.000748	 0.505000	 0.495000	 
34.000000	 0.005303	 0.495000	 0.005303	 0.505000	 0.495000	 0.001001	 0.495000	 0.001001	 0.505000	 0.495000	 
36.000000	 0.007362	 0.495000	 0.007362	 0.505000	 0.495000	 0.001336	 0.495000	 0.001336	 0.505000	 0.495000	 
38.000000	 0.010047	 0.495000	 0.010047	 0.505000	 0.495000	 0.001771	 0.495000	 0.001771	 0.505000	 0.495000	 
40.000000	 0.013407	 0.495000	 0.013407	 0.505000	 0.495000	 0.002325	 0.495000	 0.002325	 0.505000	 0.495000	 
42.000000	 0.017375	 0.495000	 0.017375	 0.505000	 0.495000	 0.003009	 0.495000	 0.003009	 0.505000	 0.495000	 
44.000000	 0.021701	 0.495000	 0.021701	 0.505000	 0.495000	 0.003822	 0.495000	 0.003822	 0.505000	 0.495000	 
46.000000	 0.025911	 0.495000	 0.025911	 0.505000	 0.495000	 0.004743	 0.495000	 0.004743	 0.505000	 0.495000	 
48.000000	 0.029359	 0.495000	 0.029359	 0.505000	 0.495000	 0.005727	 0.495000	 0.005727	 0.505000	 0.495000	 
50.000000	 0.031410	 0.495000	 0.031410	 0.505000	 0.495000	 0.006715	 0.495000	 0.006715	 0.505000	 0.495000	 
52.000000	 0.031693	 0.495000	 0.031693	 0.505000	 0.495000	 0.007640	 0.495000	 0.007640	 0.505000	 0.495000	 
54.000000	 0.030246	 0.495000	 0.030246	 0.505000	 0.495000	 0.008447	 0.495000	 0.008447	 0.505000	 0.495000	 
56.000000	 0.027469	 0.495000	 0.027469	 0.505000	 0.495000	 0.009103	 0.495000	 0.009103	 0.505000	 0.495000	 
58.000000	 0.025492	 0.225000	 0.025492	 0.775000	 0.225000	 0.009597	 0.495000	 0.009597	 0.505000	 0.495000	 
60.000000	 0.023611	 0.195000	 0.023611	 0.805000	 0.195000	 0.009936	 0.495000	 0.009936	 0.505000	 0.495000	 
62.000000	 0.021419	 0.175000	 0.021419	 0.825000	 0.175000	 0.010139	 0.495000	 0.010139	 0.505000	 0.495000	 
64.000000	 0.019088	 0.165000	 0.019088	 0.835000	 0.165000	 0.010230	 0.495000	 0.010230	 0.505000	 0.495000	 
66.000000	 0.016900	 0.155000	 0.016900	 0.845000	 0.155000	 0.010236	 0.495000	 0.010236	 0.505000	 0.495000	 
68.000000	 0.015069	 0.155000	 0.015069	 0.845000	 0.155000	 0.010179	 0.495000	 0.010179	 0.505000	 0.495000	 
70.000000	 0.013695	 0.155000	 0.013695	 0.845000	 0.155000	 0.010081	 0.495000	 0.010081	 0.505000	 0.495000	 
72.000000	 0.012742	 0.155000	 0.012742	 0.845000	 0.155000	 0.009958	 0.495000	 0.009958	 0.505000	 0.495000	 
74.000000	 0.012109	 0.165000	 0.012109	 0.835000	 0.165000	 0.009821	 0.495000	 0.009821	 0.505000	 0.495000	 
76.000000	 0.011680	 0.165000	 0.011680	 0.835000	 0.165000	 0.009680	 0.495000	 0.009680	 0.505000	 0.495000	 
78.000000	 0.011371	 0.165000	 0.011371	 0.835000	 0.165000	 0.009540	 0.495000	 0.009540	 0.505000	 0.495000	 
80.000000	 0.011146	 0.165000	 0.011146	 0.835000	 0.165000	 0.009406	 0.495000	 0.009406	 0.505000	 0.495000	 
82.000000	 0.010988	 0.165000	 0.010988	 0.835000	 0.165000	 0.009278	 0.495000	 0.009278	 0.505000	 0.495000	 
84.000000	 0.010891	 0.165000	 0.010891	 0.835000	 0.165000	 0.009160	 0.495000	 0.009160	 0.505000	 0.495000	 
86.000000	 0.010846	 0.165000	 0.010846	 0.835000	 0.165000	 0.009049	 0.495000	 0.009049	 0.505000	 0.495000	 
88.000000	 0.010847	 0.165000	 0.010847	 0.835000	 0.165000	 0.008948	 0.495000	 0.008948	 0.505000	 0.495000	 
90.000000	 0.010881	 0.165000	 0.010881	 0.835000	 0.165000	 0.008854	 0.495000	 0.008854	 0.505000	 0.495000	 
92.000000	 0.010937	 0.165000	 0.010937	 0.835000	 0.165000	 0.008767	 0.495000	 0.008767	 0.505000	 0.495000	 
94.000000	 0.011004	 0.165000	 0.011004	 0.835000	 0.165000	 0.008686	 0.495000	 0.008686	 0.505000	 0.495000	 
96.000000	 0.011071	 0.165000	 0.011071	 0.835000	 0.165000	 0.008610	 0.495000	 0.008610	 0.505000	 0.495000	 
98.000000	 0.011129	 0.165000	 0.011129	 0.835000	 0.165000	 0.008537	 0.495000	 0.008537	 0.505000	 0.495000	 
100.000000	 0.011174	 0.165000	 0.011174	 0.835000	 0.165000	 0.008467	 0.495000	 0.008467	 0.505000	 0.495000	 
102.000000	 0.011201	 0.165000	 0.011201	 0.835000	 0.165000	 0.008417	 0.215000	 0.008417	 0.785000	 0.215000	 
104.000000	 0.011210	 0.165000	 0.011210	 0.835000	 0.165000	 0.008449	 0.215000	 0.008449	 0.785000	 0.215000	 
106.000000	 0.011203	 0.165000	 0.011203	 0.835000	 0.165000	 0.008483	 0.205000	 0.008483	 0.795000	 0.205000	 
108.000000	 0.011180	 0.165000	 0.011180	 0.835000	 0.165000	 0.008518	 0.205000	 0.008518	 0.795000	 0.205000	 
110.000000	 0.011147	 0.165000	 0.011147	 0.835000	 0.165000	 0.008552	 0.205000	 0.008552	 0.795000	 0.205000	 
112.000000	 0.011106	 0.165000	 0.011106	 0.835000	 0.165000	 0.008583	 0.205000	 0.008583	 0.795000	 0.205000	 
114.000000	 0.011060	 0.165000	 0.011060	 0.835000	 0.165000	 0.008612	 0.205000	 0.008612	 0.795000	 0.205000	 
116.000000	 0.011014	 0.165000	 0.011014	 0.835000	 0.165000	 0.008644	 0.195000	 0.008644	 0.805000	 0.195000	 
118.000000	 0.010968	 0.165000	 0.010968	 0.835000	 0.165000	 0.008674	 0.195000	 0.008674	 0.805000	 0.195000	 
120.000000	 0.010926	 0.165000	 0.010926	 0.835000	 0.165000	 0.008703	 0.195000	 0.008703	 0.805000	 0.195000	 
122.000000	 0.010888	 0.165000	 0.010888	 0.835000	 0.165000	 0.008730	 0.195000	 0.008730	 0.805000	 0.195000	 
124.000000	 0.010854	 0.165000	 0.010854	 0.835000	 0.165000	 0.008756	 0.195000	 0.008756	 0.805000	 0.195000	 
126.000000	 0.010826	 0.165000	 0.010826	 0.835000	 0.165000	 0.008780	 0.195000	 0.008780	 0.805000	 0.195000	 
128.000000	 0.010802	 0.165000	 0.010802	 0.835000	 0.165000	 0.008804	 0.195000	 0.008804	 0.805000	 0.195000	 
130.000000	 0.010783	 0.165000	 0.010783	 0.835000	 0.165000	 0.008826	 0.195000	 0.008826	 0.805000	 0.195000	 
132.000000	 0.010768	 0.165000	 0.010768	 0.835000	 0.165000	 0.008849	 0.185000	 0.008849	 0.815000	 0.185000	 
134.000000	 0.010756	 0.165000	 0.010756	 0.835000	 0.165000	 0.008874	 0.185000	 0.008874	 0.815000	 0.185000	 
136.000000	 0.010746	 0.165000	 0.010746	 0.835000	 0.165000	 0.008897	 0.185000	 0.008897	 0.815000	 0.185000	 
138.000000	 0.010738	 0.165000	 0.010738	 0.835000	 0.165000	 0.008920	 0.185000	 0.008920	 0.815000	 0.185000	 
140.000000	 0.010731	 0.165000	 0.010731	 0.835000	 0.165000	 0.008943	 0.185000	 0.008943	 0.815000	 0.185000	 
142.000000	 0.010726	 0.165000	 0.010726	 0.835000	 0.165000	 0.008964	 0.185000	 0.008964	 0.815000	 0.185000	 
144.000000	 0.010721	 0.165000	 0.010721	 0.835000	 0.165000	 0.008985	 0.185000	 0.008985	 0.815000	 0.185000	 
146.000000	 0.010716	 0.165000	 0.010716	 0.835000	 0.165000	 0.009005	 0.185000	 0.009005	 0.815000	 0.185000	 
148.000000	 0.010712	 0.165000	 0.010712	 0.835000	 0.165000	 0.009025	 0.185000	 0.009025	 0.815000	 0.185000	 
150.000000	 0.010708	 0.165000	 0.010708	 0.835000	 0.165000	 0.009044	 0.185000	 0.009044	 0.815000	 0.185000	 
152.000000	 0.010705	 0.165000	 0.010705	 0.835000	 0.165000	 0.009063	 0.185000	 0.009063	 0.815000	 0.185000	 
154.000000	 0.010701	 0.165000	 0.010701	 0.835000	 0.165000	 0.009081	 0.185000	 0.009081	 0.815000	 0.185000	 
156.000000	 0.010698	 0.165000	 0.010698	 0.835000	 0.165000	 0.009098	 0.185000	 0.009098	 0.815000	 0.185000	 
158.000000	 0.010695	 0.165000	 0.010695	 0.835000	 0.165000	 0.009115	 0.185000	 0.009115	 0.815000	 0.185000	 
160.000000	 0.010692	 0.165000	 0.010692	 0.835000	 0.165000	 0.009132	 0.185000	 0.009132	 0.815000	 0.185000	 
162.000000	 0.010690	 0.165000	 0.010690	 0.835000	 0.165000	 0.009148	 0.185000	 0.009148	 0.815000	 0.185000	 
164.000000	 0.010687	 0.165000	 0.010687	 0.835000	 0.165000	 0.009164	 0.185000	 0.009164	 0.815000	 0.185000	 
166.000000	 0.010686	 0.165000	 0.010686	 0.835000	 0.165000	 0.009179	 0.185000	 0.009179	 0.815000	 0.185000	 
168.000000	 0.010684	 0.165000	 0.010684	 0.835000	 0.165000	 0.009194	 0.185000	 0.009194	 0.815000	 0.185000	 
170.000000	 0.010683	 0.165000	 0.010683	 0.835000	 0.165000	 0.009209	 0.185000	 0.009209	 0.815000	 0.185000	 
172.000000	 0.010681	 0.165000	 0.010681	 0.835000	 0.165000	 0.009223	 0.185000	 0.009223	 0.815000	 0.185000	 
174.000000	 0.010681	 0.165000	 0.010681	 0.835000	 0.165000	 0.009239	 0.175000	 0.009239	 0.825000	 0.175000	 
176.000000	 0.010680	 0.165000	 0.010680	 0.835000	 0.165000	 0.009254	 0.175000	 0.009254	 0.825000	 0.175000	 
178.000000	 0.010679	 0.165000	 0.010679	 0.835000	 0.165000	 0.009269	 0.175000	 0.009269	 0.825000	 0.175000	 
180.000000	 0.010679	 0.165000	 0.010679	 0.835000	 0.165000	 0.009284	 0.175000	 0.009284	 0.825000	 0.175000	 
182.000000	 0.010678	 0.165000	 0.010678	 0.835000	 0.165000	 0.009299	 0.175000	 0.009299	 0.825000	 0.175000	 
184.000000	 0.010678	 0.165000	 0.010678	 0.835000	 0.165000	 0.009313	 0.175000	 0.009313	 0.825000	 0.175000	 
186.000000	 0.010678	 0.165000	 0.010678	 0.835000	 0.165000	 0.009327	 0.175000	 0.009327	 0.825000	 0.175000	 
188.000000	 0.010677	 0.165000	 0.010677	 0.835000	 0.165000	 0.009340	 0.175000	 0.009340	 0.825000	 0.175000	 
190.000000	 0.010677	 0.165000	 0.010677	 0.835000	 0.165000	 0.009354	 0.175000	 0.009354	 0.825000	 0.175000	 
192.000000	 0.010677	 0.165000	 0.010677	 0.835000	 0.165000	 0.009367	 0.175000	 0.009367	 0.825000	 0.175000	 
194.000000	 0.010677	 0.165000	 0.010677	 0.835000	 0.165000	 0.009379	 0.175000	 0.009379	 0.825000	 0.175000	 
196.000000	 0.010677	 0.165000	 0.010677	 0.835000	 0.165000	 0.009392	 0.175000	 0.009392	 0.825000	 0.175000	 
198.000000	 0.010677	 0.165000	 0.010677	 0.835000	 0.165000	 0.009404	 0.175000	 0.009404	 0.825000	 0.175000	 
200.000000	 0.010677	 0.165000	 0.010677	 0.835000	 0.165000	 0.009416	 0.175000	 0.009416	 0.825000	 0.175000	 
202.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009428	 0.175000	 0.009428	 0.825000	 0.175000	 
204.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009439	 0.175000	 0.009439	 0.825000	 0.175000	 
206.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009451	 0.175000	 0.009451	 0.825000	 0.175000	 
208.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009462	 0.175000	 0.009462	 0.825000	 0.175000	 
210.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009473	 0.175000	 0.009473	 0.825000	 0.175000	 
212.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009484	 0.175000	 0.009484	 0.825000	 0.175000	 
214.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009494	 0.175000	 0.009494	 0.825000	 0.175000	 
216.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009504	 0.175000	 0.009504	 0.825000	 0.175000	 
218.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009514	 0.175000	 0.009514	 0.825000	 0.175000	 
220.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009524	 0.175000	 0.009524	 0.825000	 0.175000	 
222.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009534	 0.175000	 0.009534	 0.825000	 0.175000	 
224.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009544	 0.175000	 0.009544	 0.825000	 0.175000	 
226.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009553	 0.175000	 0.009553	 0.825000	 0.175000	 
228.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009562	 0.175000	 0.009562	 0.825000	 0.175000	 
230.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009572	 0.175000	 0.009572	 0.825000	 0.175000	 
232.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009580	 0.175000	 0.009580	 0.825000	 0.175000	 
234.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009589	 0.175000	 0.009589	 0.825000	 0.175000	 
236.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009598	 0.175000	 0.009598	 0.825000	 0.175000	 
238.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009606	 0.175000	 0.009606	 0.825000	 0.175000	 
240.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009615	 0.175000	 0.009615	 0.825000	 0.175000	 
242.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009623	 0.175000	 0.009623	 0.825000	 0.175000	 
244.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009631	 0.175000	 0.009631	 0.825000	 0.175000	 
246.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009639	 0.175000	 0.009639	 0.825000	 0.175000	 
248.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009647	 0.175000	 0.009647	 0.825000	 0.175000	 
250.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009655	 0.175000	 0.009655	 0.825000	 0.175000	 
252.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009662	 0.175000	 0.009662	 0.825000	 0.175000	 
254.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009670	 0.175000	 0.009670	 0.825000	 0.175000	 
256.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009677	 0.175000	 0.009677	 0.825000	 0.175000	 
258.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009684	 0.175000	 0.009684	 0.825000	 0.175000	 
260.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009691	 0.175000	 0.009691	 0.825000	 0.175000	 
262.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009698	 0.175000	 0.009698	 0.825000	 0.175000	 
264.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009705	 0.175000	 0.009705	 0.825000	 0.175000	 
266.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009712	 0.175000	 0.009712	 0.825000	 0.175000	 
268.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009719	 0.175000	 0.009719	 0.825000	 0.175000	 
270.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009725	 0.175000	 0.009725	 0.825000	 0.175000	 
272.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009732	 0.175000	 0.009732	 0.825000	 0.175000	 
274.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009738	 0.175000	 0.009738	 0.825000	 0.175000	 
276.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009745	 0.175000	 0.009745	 0.825000	 0.175000	 
278.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009751	 0.175000	 0.009751	 0.825000	 0.175000	 
280.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009757	 0.175000	 0.009757	 0.825000	 0.175000	 
282.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009763	 0.175000	 0.009763	 0.825000	 0.175000	 
284.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009769	 0.175000	 0.009769	 0.825000	 0.175000	 
286.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009775	 0.175000	 0.009775	 0.825000	 0.175000	 
288.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009781	 0.175000	 0.009781	 0.825000	 0.175000	 
290.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009787	 0.175000	 0.009787	 0.825000	 0.175000	 
292.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009792	 0.175000	 0.009792	 0.825000	 0.175000	 
294.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009798	 0.175000	 0.009798	 0.825000	 0.175000	 
296.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009803	 0.175000	 0.009803	 0.825000	 0.175000	 
298.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009809	 0.175000	 0.009809	 0.825000	 0.175000	 
300.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009814	 0.175000	 0.009814	 0.825000	 0.175000	 
302.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009819	 0.175000	 0.009819	 0.825000	 0.175000	 
304.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009825	 0.175000	 0.009825	 0.825000	 0.175000	 
306.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009830	 0.175000	 0.009830	 0.825000	 0.175000	 
308.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009835	 0.175000	 0.009835	 0.825000	 0.175000	 
310.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009840	 0.175000	 0.009840	 0.825000	 0.175000	 
312.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009845	 0.175000	 0.009845	 0.825000	 0.175000	 
314.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009850	 0.175000	 0.009850	 0.825000	 0.175000	 
316.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009855	 0.175000	 0.009855	 0.825000	 0.175000	 
318.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009859	 0.175000	 0.009859	 0.825000	 0.175000	 
320.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009864	 0.175000	 0.009864	 0.825000	 0.175000	 
322.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009869	 0.175000	 0.009869	 0.825000	 0.175000	 
324.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009873	 0.175000	 0.009873	 0.825000	 0.175000	 
326.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009878	 0.175000	 0.009878	 0.825000	 0.175000	 
328.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009882	 0.175000	 0.009882	 0.825000	 0.175000	 
330.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009887	 0.175000	 0.009887	 0.825000	 0.175000	 
332.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009891	 0.175000	 0.009891	 0.825000	 0.175000	 
334.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009896	 0.175000	 0.009896	 0.825000	 0.175000	 
336.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009900	 0.175000	 0.009900	 0.825000	 0.175000	 
338.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009904	 0.175000	 0.009904	 0.825000	 0.175000	 
340.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009908	 0.175000	 0.009908	 0.825000	 0.175000	 
342.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009912	 0.175000	 0.009912	 0.825000	 0.175000	 
344.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009916	 0.175000	 0.009916	 0.825000	 0.175000	 
346.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009920	 0.175000	 0.009920	 0.825000	 0.175000	 
348.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009924	 0.175000	 0.009924	 0.825000	 0.175000	 
350.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009928	 0.175000	 0.009928	 0.825000	 0.175000	 
352.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009932	 0.175000	 0.009932	 0.825000	 0.175000	 
354.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009936	 0.175000	 0.009936	 0.825000	 0.175000	 
356.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009940	 0.175000	 0.009940	 0.825000	 0.175000	 
358.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009944	 0.175000	 0.009944	 0.825000	 0.175000	 
360.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009947	 0.175000	 0.009947	 0.825000	 0.175000	 
362.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009951	 0.175000	 0.009951	 0.825000	 0.175000	 
364.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009955	 0.175000	 0.009955	 0.825000	 0.175000	 
366.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009958	 0.175000	 0.009958	 0.825000	 0.175000	 
368.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009962	 0.175000	 0.009962	 0.825000	 0.175000	 
370.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009965	 0.175000	 0.009965	 0.825000	 0.175000	 
372.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009969	 0.175000	 0.009969	 0.825000	 0.175000	 
374.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009972	 0.175000	 0.009972	 0.825000	 0.175000	 
376.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009976	 0.175000	 0.009976	 0.825000	 0.175000	 
378.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009979	 0.175000	 0.009979	 0.825000	 0.175000	 
380.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009983	 0.175000	 0.009983	 0.825000	 0.175000	 
382.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009986	 0.175000	 0.009986	 0.825000	 0.175000	 
384.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009989	 0.175000	 0.009989	 0.825000	 0.175000	 
386.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009992	 0.175000	 0.009992	 0.825000	 0.175000	 
388.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009996	 0.175000	 0.009996	 0.825000	 0.175000	 
390.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.009999	 0.175000	 0.009999	 0.825000	 0.175000	 
392.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.010002	 0.175000	 0.010002	 0.825000	 0.175000	 
394.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.010005	 0.175000	 0.010005	 0.825000	 0.175000	 
396.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.010008	 0.165000	 0.010008	 0.835000	 0.165000	 
398.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.010012	 0.165000	 0.010012	 0.835000	 0.165000	 
400.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.010015	 0.165000	 0.010015	 0.835000	 0.165000	 
402.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.010018	 0.165000	 0.010018	 0.835000	 0.165000	 
404.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.010021	 0.165000	 0.010021	 0.835000	 0.165000	 
406.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.010025	 0.165000	 0.010025	 0.835000	 0.165000	 
408.000000	 0.010676	 0.165000	 0.010676	 0.835000	 0.165000	 0.010028	 0.165000	 0.010028	 0.835000	 0.165000	 
