# Reynolds number time series
# <Re(t)> averaged between 0.000000 and 2050.000000 with sampling frequency 2.000000
# time		 Re_uMag(t)	 <Re_uMag(t)>	 Re_uxMag(t)	 <Re_uxMag(t)>	 Re_uzMag(t)	 <Re_uzMag(t)>	  Re_uRMS(t)	 <Re_uRMS(t)>	 Re_uxRMS(t)	 <Re_uxRMS(t)>	 Re_uzRMS(t)	 <Re_uzRMS(t)>	 
1394.000000	 110.420634	 77.629250	 0.418959	 56.587890	 110.420608	 67.625776	 110.420680	 78.465776	 0.455008	 62.986075	 110.420655	 69.635254	 
1396.000000	 110.433942	 77.639296	 0.397181	 56.507462	 110.433916	 67.687017	 110.433986	 78.470231	 0.430813	 62.896553	 110.433960	 69.693621	 
1398.000000	 110.447573	 77.649337	 0.376541	 56.427235	 110.447547	 67.748104	 110.447614	 78.474703	 0.408043	 62.807255	 110.447588	 69.751840	 
1400.000000	 110.461510	 77.659375	 0.356978	 56.347212	 110.461483	 67.809035	 110.461548	 78.479192	 0.386612	 62.718183	 110.461522	 69.809914	 
1402.000000	 110.475733	 77.669410	 0.338437	 56.267392	 110.475706	 67.869814	 110.475770	 78.483701	 0.366439	 62.629338	 110.475743	 69.867842	 
1404.000000	 110.490226	 77.679445	 0.320864	 56.187775	 110.490198	 67.930440	 110.490260	 78.488230	 0.347449	 62.540720	 110.490233	 69.925626	 
1406.000000	 110.504969	 77.689480	 0.304208	 56.108362	 110.504941	 67.990915	 110.505001	 78.492780	 0.329568	 62.452329	 110.504973	 69.983267	 
1408.000000	 110.519944	 77.699517	 0.288422	 56.029154	 110.519915	 68.051239	 110.519974	 78.497353	 0.312728	 62.364166	 110.519946	 70.040765	 
1410.000000	 110.535131	 77.709556	 0.273460	 55.950150	 110.535102	 68.111414	 110.535161	 78.501948	 0.296865	 62.276232	 110.535132	 70.098123	 
1412.000000	 110.550514	 77.719599	 0.259278	 55.871351	 110.550485	 68.171441	 110.550542	 78.506567	 0.281918	 62.188526	 110.550513	 70.155339	 
1414.000000	 110.566074	 77.729646	 0.245837	 55.792757	 110.566044	 68.231320	 110.566100	 78.511211	 0.267830	 62.101049	 110.566071	 70.212416	 
1416.000000	 110.581792	 77.739699	 0.233097	 55.714367	 110.581763	 68.291052	 110.581818	 78.516547	 0.254548	 62.013801	 110.581788	 70.269354	 
1418.000000	 110.597652	 77.749757	 0.221021	 55.636183	 110.597623	 68.350639	 110.597677	 78.523410	 0.242021	 61.926781	 110.597647	 70.326155	 
1420.000000	 110.613637	 77.759823	 0.209576	 55.558203	 110.613607	 68.410080	 110.613660	 78.530291	 0.230202	 61.839991	 110.613630	 70.382817	 
1422.000000	 110.629728	 77.769896	 0.198728	 55.480428	 110.629699	 68.469377	 110.629751	 78.537190	 0.219046	 61.753429	 110.629721	 70.439344	 
1424.000000	 110.645911	 77.779977	 0.188445	 55.402858	 110.645881	 68.528530	 110.645933	 78.544108	 0.208530	 61.667097	 110.645904	 70.495734	 
1426.000000	 110.662168	 77.790067	 0.178699	 55.325493	 110.662139	 68.587541	 110.662190	 78.551047	 0.198620	 61.580992	 110.662161	 70.551989	 
1428.000000	 110.678485	 77.800166	 0.169461	 55.248331	 110.678457	 68.646409	 110.678506	 78.558005	 0.189252	 61.495116	 110.678477	 70.608110	 
1430.000000	 110.694847	 77.810275	 0.160704	 55.171374	 110.694818	 68.705136	 110.694867	 78.564983	 0.180393	 61.409468	 110.694839	 70.664097	 
1432.000000	 110.711237	 77.821923	 0.152404	 55.094621	 110.711210	 68.763721	 110.711257	 78.571983	 0.172011	 61.324048	 110.711230	 70.719950	 
1434.000000	 110.727644	 77.834052	 0.144537	 55.018071	 110.727617	 68.822166	 110.727663	 78.579003	 0.164963	 61.238856	 110.727636	 70.775671	 
1436.000000	 110.744052	 77.846185	 0.140317	 54.941724	 110.744026	 68.880472	 110.744071	 78.586045	 0.160001	 61.153890	 110.744045	 70.831260	 
1438.000000	 110.760449	 77.858321	 0.136342	 54.865581	 110.760424	 68.938638	 110.760468	 78.593108	 0.155103	 61.069151	 110.760442	 70.886717	 
1440.000000	 110.776822	 77.870461	 0.132427	 54.789639	 110.776797	 68.996666	 110.776841	 78.600193	 0.150274	 60.984637	 110.776816	 70.942042	 
1442.000000	 110.793159	 77.882605	 0.128538	 54.713900	 110.793135	 69.054556	 110.793177	 78.607299	 0.145514	 60.900350	 110.793153	 70.997238	 
1444.000000	 110.809448	 77.894754	 0.124678	 54.638363	 110.809425	 69.112308	 110.809466	 78.614427	 0.140954	 60.816288	 110.809442	 71.052303	 
1446.000000	 110.825678	 77.906907	 0.120908	 54.563027	 110.825656	 69.169922	 110.825696	 78.621576	 0.136584	 60.732450	 110.825673	 71.107238	 
1448.000000	 110.841839	 77.919066	 0.117179	 54.487892	 110.841817	 69.227401	 110.841856	 78.628748	 0.132275	 60.648836	 110.841834	 71.162044	 
1450.000000	 110.857919	 77.931229	 0.113491	 54.412958	 110.857898	 69.284743	 110.857936	 78.635941	 0.128032	 60.565446	 110.857915	 71.216721	 
1452.000000	 110.873910	 77.943398	 0.109848	 54.338223	 110.873889	 69.341949	 110.873926	 78.643155	 0.123857	 60.482279	 110.873906	 71.271270	 
1454.000000	 110.889801	 77.955572	 0.106253	 54.263688	 110.889782	 69.399020	 110.889818	 78.650391	 0.119751	 60.399335	 110.889798	 71.325691	 
1456.000000	 110.905585	 77.967751	 0.102711	 54.189351	 110.905566	 69.455956	 110.905601	 78.657649	 0.115718	 60.316611	 110.905583	 71.379984	 
1458.000000	 110.921252	 77.979935	 0.099223	 54.115213	 110.921234	 69.512758	 110.921269	 78.664927	 0.111759	 60.234109	 110.921251	 71.434150	 
1460.000000	 110.936796	 77.992125	 0.095793	 54.041273	 110.936778	 69.569425	 110.936812	 78.672227	 0.107876	 60.151828	 110.936795	 71.488189	 
1462.000000	 110.952207	 78.004320	 0.092424	 53.967530	 110.952191	 69.625959	 110.952223	 78.679547	 0.104070	 60.069766	 110.952207	 71.542101	 
1464.000000	 110.967480	 78.016520	 0.089139	 53.893984	 110.967464	 69.682359	 110.967496	 78.686888	 0.100343	 59.987923	 110.967480	 71.595888	 
1466.000000	 110.982607	 78.028726	 0.085989	 53.820634	 110.982592	 69.738626	 110.982623	 78.694249	 0.096757	 59.906299	 110.982608	 71.649548	 
1468.000000	 110.997583	 78.040936	 0.083012	 53.747481	 110.997569	 69.794760	 110.997599	 78.701629	 0.093279	 59.824893	 110.997585	 71.703082	 
1470.000000	 111.012401	 78.053151	 0.080090	 53.674522	 111.012388	 69.850762	 111.012417	 78.709030	 0.089879	 59.743703	 111.012403	 71.756491	 
1472.000000	 111.027056	 78.065371	 0.077226	 53.601759	 111.027043	 69.906632	 111.027072	 78.716450	 0.086683	 59.662730	 111.027059	 71.809776	 
1474.000000	 111.041543	 78.077596	 0.074421	 53.529191	 111.041530	 69.962370	 111.041558	 78.723889	 0.083596	 59.581973	 111.041546	 71.862935	 
1476.000000	 111.055856	 78.089825	 0.072290	 53.456817	 111.055845	 70.017977	 111.055872	 78.731346	 0.080581	 59.501431	 111.055860	 71.915970	 
1478.000000	 111.069993	 78.102058	 0.071270	 53.384636	 111.069982	 70.073452	 111.070008	 78.738822	 0.079379	 59.421103	 111.069997	 71.968880	 
1480.000000	 111.083947	 78.114295	 0.070264	 53.312648	 111.083937	 70.128797	 111.083963	 78.746316	 0.078251	 59.340988	 111.083952	 72.021667	 
1482.000000	 111.097717	 78.126535	 0.069273	 53.240853	 111.097707	 70.184011	 111.097732	 78.753827	 0.077139	 59.261086	 111.097722	 72.074330	 
1484.000000	 111.111297	 78.138779	 0.068295	 53.169248	 111.111288	 70.239095	 111.111312	 78.761355	 0.076247	 59.181397	 111.111303	 72.126870	 
1486.000000	 111.124686	 78.151026	 0.067331	 53.097834	 111.124677	 70.294048	 111.124701	 78.768899	 0.075448	 59.101918	 111.124692	 72.179286	 
1488.000000	 111.137880	 78.163276	 0.066380	 53.026610	 111.137872	 70.348872	 111.137895	 78.776460	 0.074656	 59.022651	 111.137887	 72.231579	 
1490.000000	 111.150877	 78.175529	 0.065548	 52.955576	 111.150869	 70.403566	 111.150892	 78.784037	 0.073868	 58.943593	 111.150884	 72.283750	 
1492.000000	 111.163675	 78.187784	 0.064863	 52.884730	 111.163667	 70.458131	 111.163689	 78.792870	 0.073086	 58.864745	 111.163682	 72.335797	 
1494.000000	 111.176271	 78.200040	 0.064181	 52.814072	 111.176264	 70.512567	 111.176285	 78.802430	 0.072308	 58.786104	 111.176278	 72.387723	 
1496.000000	 111.188663	 78.212299	 0.063502	 52.743601	 111.188657	 70.566874	 111.188678	 78.811999	 0.071536	 58.707672	 111.188671	 72.439527	 
1498.000000	 111.200851	 78.224558	 0.062826	 52.673317	 111.200845	 70.621052	 111.200866	 78.821577	 0.070769	 58.629447	 111.200860	 72.491208	 
1500.000000	 111.212834	 78.236819	 0.062152	 52.603218	 111.212828	 70.675102	 111.212848	 78.831164	 0.070006	 58.551427	 111.212842	 72.542768	 
1502.000000	 111.224609	 78.249080	 0.061483	 52.533305	 111.224603	 70.729024	 111.224623	 78.840758	 0.069249	 58.473614	 111.224618	 72.594207	 
1504.000000	 111.236176	 78.261341	 0.060816	 52.463576	 111.236171	 70.782819	 111.236190	 78.850359	 0.068496	 58.396005	 111.236185	 72.645524	 
1506.000000	 111.247535	 78.273602	 0.060153	 52.394031	 111.247530	 70.836485	 111.247549	 78.859967	 0.067748	 58.318600	 111.247544	 72.696720	 
1508.000000	 111.258685	 78.285862	 0.059493	 52.324668	 111.258681	 70.890024	 111.258699	 78.869582	 0.067005	 58.241398	 111.258695	 72.747795	 
1510.000000	 111.269626	 78.298122	 0.058837	 52.255488	 111.269622	 70.943436	 111.269640	 78.879203	 0.066267	 58.164399	 111.269636	 72.798750	 
1512.000000	 111.280359	 78.310380	 0.058185	 52.186490	 111.280355	 70.996721	 111.280373	 78.888829	 0.065533	 58.087602	 111.280369	 72.849584	 
1514.000000	 111.290883	 78.322636	 0.057539	 52.117673	 111.290879	 71.049880	 111.290896	 78.898460	 0.064804	 58.011006	 111.290893	 72.900298	 
1516.000000	 111.301198	 78.334890	 0.056899	 52.049036	 111.301195	 71.102912	 111.301212	 78.908096	 0.064080	 57.934610	 111.301208	 72.950892	 
1518.000000	 111.311306	 78.348826	 0.056263	 51.980578	 111.311303	 71.155817	 111.311319	 78.917736	 0.063361	 57.858414	 111.311316	 73.001366	 
1520.000000	 111.321206	 78.362863	 0.055632	 51.912300	 111.321203	 71.208597	 111.321219	 78.927380	 0.062647	 57.782417	 111.321217	 73.051720	 
1522.000000	 111.330900	 78.376893	 0.055009	 51.844200	 111.330898	 71.261251	 111.330913	 78.937027	 0.061938	 57.706618	 111.330911	 73.101955	 
1524.000000	 111.340389	 78.390915	 0.054390	 51.776277	 111.340387	 71.313779	 111.340402	 78.946677	 0.061234	 57.631016	 111.340400	 73.152071	 
1526.000000	 111.349674	 78.404927	 0.053775	 51.708531	 111.349672	 71.366182	 111.349687	 78.956328	 0.060535	 57.555612	 111.349685	 73.202068	 
1528.000000	 111.358756	 78.418931	 0.053164	 51.640962	 111.358754	 71.418459	 111.358769	 78.965982	 0.059840	 57.480403	 111.358767	 73.251946	 
1530.000000	 111.367637	 78.432925	 0.052557	 51.573568	 111.367635	 71.470612	 111.367649	 78.975637	 0.059151	 57.405389	 111.367647	 73.301705	 
1532.000000	 111.376317	 78.446909	 0.051954	 51.506349	 111.376315	 71.522640	 111.376329	 78.985293	 0.058467	 57.330570	 111.376328	 73.351346	 
1534.000000	 111.384799	 78.460883	 0.051355	 51.439304	 111.384797	 71.574544	 111.384811	 78.994949	 0.057788	 57.255945	 111.384810	 73.400868	 
1536.000000	 111.393085	 78.474847	 0.050760	 51.372433	 111.393083	 71.626324	 111.393097	 79.004605	 0.057113	 57.181513	 111.393095	 73.450273	 
1538.000000	 111.401175	 78.488799	 0.050169	 51.305735	 111.401174	 71.677979	 111.401187	 79.014260	 0.056445	 57.107273	 111.401186	 73.499560	 
1540.000000	 111.409073	 78.502740	 0.049583	 51.239210	 111.409071	 71.729511	 111.409085	 79.023915	 0.055781	 57.033226	 111.409083	 73.548729	 
1542.000000	 111.416779	 78.516670	 0.049001	 51.172856	 111.416778	 71.780919	 111.416791	 79.033567	 0.055122	 56.959369	 111.416790	 73.597781	 
1544.000000	 111.424297	 78.530588	 0.048424	 51.106673	 111.424296	 71.832204	 111.424309	 79.043218	 0.054469	 56.885702	 111.424308	 73.646715	 
1546.000000	 111.431629	 78.544493	 0.047851	 51.040660	 111.431628	 71.883366	 111.431640	 79.052867	 0.053821	 56.812225	 111.431639	 73.695533	 
1548.000000	 111.438776	 78.558385	 0.047284	 50.974817	 111.438775	 71.934405	 111.438787	 79.062512	 0.053178	 56.738937	 111.438786	 73.744234	 
1550.000000	 111.445741	 78.572265	 0.046722	 50.909143	 111.445740	 71.985322	 111.445752	 79.072154	 0.052540	 56.665837	 111.445751	 73.792818	 
1552.000000	 111.452526	 78.586131	 0.046165	 50.843638	 111.452525	 72.036116	 111.452537	 79.081792	 0.051908	 56.592924	 111.452536	 73.841286	 
1554.000000	 111.459134	 78.599983	 0.045612	 50.778301	 111.459133	 72.086788	 111.459145	 79.091426	 0.051281	 56.520199	 111.459144	 73.889638	 
1556.000000	 111.465567	 78.613821	 0.045063	 50.713131	 111.465566	 72.137338	 111.465578	 79.101055	 0.050659	 56.447659	 111.465577	 73.937874	 
1558.000000	 111.471828	 78.627645	 0.044518	 50.648127	 111.471828	 72.187767	 111.471839	 79.110679	 0.050043	 56.375305	 111.471838	 73.985994	 
1560.000000	 111.477920	 78.641454	 0.043979	 50.583290	 111.477919	 72.238074	 111.477930	 79.120298	 0.049432	 56.303135	 111.477930	 74.033999	 
1562.000000	 111.483845	 78.655247	 0.043444	 50.518617	 111.483844	 72.288261	 111.483855	 79.129910	 0.048827	 56.231150	 111.483854	 74.081889	 
1564.000000	 111.489605	 78.669025	 0.042913	 50.454110	 111.489605	 72.338326	 111.489615	 79.139516	 0.048227	 56.159348	 111.489615	 74.129664	 
1566.000000	 111.495204	 78.682788	 0.042387	 50.389767	 111.495204	 72.388271	 111.495214	 79.150346	 0.047632	 56.087728	 111.495214	 74.177324	 
1568.000000	 111.500645	 78.696534	 0.041866	 50.325587	 111.500644	 72.438095	 111.500654	 79.161750	 0.047043	 56.016291	 111.500654	 74.224869	 
1570.000000	 111.505929	 78.710263	 0.041349	 50.261570	 111.505929	 72.487800	 111.505939	 79.173143	 0.046459	 55.945035	 111.505938	 74.272300	 
1572.000000	 111.511061	 78.723976	 0.040837	 50.197715	 111.511060	 72.537385	 111.511070	 79.184524	 0.045881	 55.873959	 111.511070	 74.319618	 
1574.000000	 111.516042	 78.737671	 0.040329	 50.134022	 111.516041	 72.586850	 111.516051	 79.195893	 0.045308	 55.803064	 111.516051	 74.366821	 
1576.000000	 111.520875	 78.751350	 0.039827	 50.070491	 111.520875	 72.636196	 111.520884	 79.207250	 0.044740	 55.732347	 111.520884	 74.413911	 
1578.000000	 111.525565	 78.765010	 0.039329	 50.007119	 111.525565	 72.685423	 111.525574	 79.218593	 0.044178	 55.661810	 111.525573	 74.460888	 
1580.000000	 111.530112	 78.778652	 0.038835	 49.943908	 111.530112	 72.734531	 111.530121	 79.229924	 0.043622	 55.591450	 111.530121	 74.507751	 
1582.000000	 111.534521	 78.792276	 0.038347	 49.880856	 111.534521	 72.783521	 111.534530	 79.241241	 0.043071	 55.521268	 111.534530	 74.554502	 
1584.000000	 111.538795	 78.805881	 0.037863	 49.817963	 111.538795	 72.832392	 111.538803	 79.252544	 0.042525	 55.451262	 111.538803	 74.601140	 
1586.000000	 111.542935	 78.819467	 0.037384	 49.755227	 111.542935	 72.881146	 111.542943	 79.263834	 0.041985	 55.381433	 111.542943	 74.647667	 
1588.000000	 111.546946	 78.833034	 0.036909	 49.692650	 111.546946	 72.929782	 111.546954	 79.275108	 0.041450	 55.311779	 111.546954	 74.694081	 
1590.000000	 111.550829	 78.846581	 0.036439	 49.630229	 111.550829	 72.978301	 111.550837	 79.286368	 0.040921	 55.242299	 111.550837	 74.740383	 
1592.000000	 111.554589	 78.860108	 0.035974	 49.567965	 111.554589	 73.026703	 111.554596	 79.297613	 0.040396	 55.172994	 111.554596	 74.786574	 
1594.000000	 111.558227	 78.873615	 0.035514	 49.505856	 111.558227	 73.074988	 111.558235	 79.308842	 0.039878	 55.103862	 111.558235	 74.832654	 
1596.000000	 111.561747	 78.887102	 0.035059	 49.443903	 111.561747	 73.123156	 111.561755	 79.320056	 0.039365	 55.034902	 111.561755	 74.878622	 
1598.000000	 111.565152	 78.900568	 0.034608	 49.382105	 111.565152	 73.171209	 111.565159	 79.331253	 0.038857	 54.966115	 111.565159	 74.924480	 
1600.000000	 111.568444	 78.914013	 0.034162	 49.320460	 111.568444	 73.219145	 111.568452	 79.342434	 0.038354	 54.897500	 111.568452	 74.970228	 
1602.000000	 111.571627	 78.928054	 0.033720	 49.258969	 111.571627	 73.266966	 111.571634	 79.353599	 0.037857	 54.829055	 111.571634	 75.015866	 
1604.000000	 111.574704	 78.943116	 0.033283	 49.197631	 111.574703	 73.314672	 111.574710	 79.364746	 0.037365	 54.760781	 111.574710	 75.061393	 
1606.000000	 111.577676	 78.958153	 0.032851	 49.136446	 111.577676	 73.362262	 111.577683	 79.375876	 0.036879	 54.692676	 111.577683	 75.106811	 
1608.000000	 111.580548	 78.973164	 0.032424	 49.075412	 111.580548	 73.409738	 111.580554	 79.386989	 0.036397	 54.624740	 111.580554	 75.152120	 
1610.000000	 111.583321	 78.988151	 0.032001	 49.014530	 111.583321	 73.457100	 111.583328	 79.398084	 0.035921	 54.556973	 111.583328	 75.197320	 
1612.000000	 111.585999	 79.003112	 0.031583	 48.953798	 111.585999	 73.504348	 111.586006	 79.409161	 0.035450	 54.489374	 111.586006	 75.242411	 
1614.000000	 111.588585	 79.018047	 0.031169	 48.893216	 111.588585	 73.551481	 111.588591	 79.420220	 0.034985	 54.421941	 111.588591	 75.287394	 
1616.000000	 111.591081	 79.032957	 0.030760	 48.832784	 111.591081	 73.598502	 111.591087	 79.431261	 0.034524	 54.354675	 111.591087	 75.332269	 
1618.000000	 111.593490	 79.047840	 0.030356	 48.772502	 111.593490	 73.645409	 111.593496	 79.442282	 0.034069	 54.287575	 111.593496	 75.377036	 
1620.000000	 111.595814	 79.062697	 0.029956	 48.712367	 111.595814	 73.692204	 111.595820	 79.453285	 0.033619	 54.220641	 111.595820	 75.421695	 
1622.000000	 111.598057	 79.077527	 0.029560	 48.652381	 111.598057	 73.738886	 111.598063	 79.464268	 0.033174	 54.153871	 111.598063	 75.466247	 
1624.000000	 111.600221	 79.092331	 0.029169	 48.592542	 111.600221	 73.785455	 111.600227	 79.475232	 0.032734	 54.087265	 111.600227	 75.510692	 
1626.000000	 111.602309	 79.107108	 0.028783	 48.532850	 111.602309	 73.831913	 111.602315	 79.486176	 0.032299	 54.020823	 111.602315	 75.555031	 
1628.000000	 111.604323	 79.121858	 0.028401	 48.473305	 111.604323	 73.878260	 111.604329	 79.497100	 0.031869	 53.954544	 111.604329	 75.599263	 
1630.000000	 111.606266	 79.136580	 0.028023	 48.413905	 111.606266	 73.924495	 111.606271	 79.508005	 0.031444	 53.888427	 111.606271	 75.643389	 
1632.000000	 111.608140	 79.151276	 0.027650	 48.354651	 111.608140	 73.970619	 111.608146	 79.518889	 0.031024	 53.822472	 111.608146	 75.687409	 
1634.000000	 111.609949	 79.165944	 0.027281	 48.295541	 111.609949	 74.016633	 111.609954	 79.529752	 0.030609	 53.756678	 111.609954	 75.731324	 
1636.000000	 111.611693	 79.180584	 0.026916	 48.236576	 111.611693	 74.062537	 111.611698	 79.540809	 0.030199	 53.691045	 111.611698	 75.775134	 
1638.000000	 111.613377	 79.195196	 0.026556	 48.177755	 111.613377	 74.108330	 111.613381	 79.553339	 0.029793	 53.625572	 111.613381	 75.818839	 
1640.000000	 111.615001	 79.209781	 0.026200	 48.119076	 111.615001	 74.154014	 111.615006	 79.565844	 0.029393	 53.560258	 111.615006	 75.862440	 
1642.000000	 111.616569	 79.224337	 0.025848	 48.060541	 111.616569	 74.199589	 111.616574	 79.578326	 0.028997	 53.495102	 111.616574	 75.905936	 
1644.000000	 111.618083	 79.238865	 0.025500	 48.002147	 111.618083	 74.245055	 111.618088	 79.590783	 0.028606	 53.430106	 111.618088	 75.949329	 
1646.000000	 111.619546	 79.253365	 0.025157	 47.943895	 111.619546	 74.290412	 111.619550	 79.603216	 0.028220	 53.365267	 111.619550	 75.992618	 
1648.000000	 111.620958	 79.267837	 0.024817	 47.885785	 111.620958	 74.335661	 111.620963	 79.615624	 0.027838	 53.300585	 111.620963	 76.035804	 
1650.000000	 111.622324	 79.282279	 0.024482	 47.827815	 111.622324	 74.380802	 111.622328	 79.628007	 0.027461	 53.236059	 111.622328	 76.078887	 
1652.000000	 111.623644	 79.296693	 0.024151	 47.769985	 111.623644	 74.425836	 111.623648	 79.640365	 0.027089	 53.171690	 111.623648	 76.121867	 
1654.000000	 111.624921	 79.311079	 0.023824	 47.712295	 111.624921	 74.470762	 111.624925	 79.652699	 0.026721	 53.107476	 111.624925	 76.164745	 
1656.000000	 111.626158	 79.325435	 0.023501	 47.654744	 111.626158	 74.515582	 111.626162	 79.665007	 0.026358	 53.043416	 111.626162	 76.207521	 
1658.000000	 111.627355	 79.339762	 0.023182	 47.597332	 111.627355	 74.560295	 111.627359	 79.677290	 0.025999	 52.979512	 111.627359	 76.250195	 
1660.000000	 111.628516	 79.354061	 0.022867	 47.540057	 111.628516	 74.604901	 111.628520	 79.689547	 0.025644	 52.915760	 111.628520	 76.292768	 
1662.000000	 111.629642	 79.368330	 0.022555	 47.482921	 111.629642	 74.649402	 111.629646	 79.701780	 0.025294	 52.852163	 111.629646	 76.335241	 
1664.000000	 111.630735	 79.382569	 0.022248	 47.425921	 111.630735	 74.693797	 111.630739	 79.713986	 0.024949	 52.788717	 111.630739	 76.377612	 
1666.000000	 111.631797	 79.396780	 0.021944	 47.369058	 111.631797	 74.738087	 111.631801	 79.726167	 0.024607	 52.725424	 111.631801	 76.419883	 
1668.000000	 111.632830	 79.410960	 0.021645	 47.312332	 111.632830	 74.782273	 111.632834	 79.738322	 0.024270	 52.662283	 111.632834	 76.462054	 
1670.000000	 111.633836	 79.425112	 0.021349	 47.255741	 111.633836	 74.826353	 111.633840	 79.750451	 0.023938	 52.599292	 111.633840	 76.504126	 
1672.000000	 111.634817	 79.439233	 0.021056	 47.199285	 111.634817	 74.870330	 111.634820	 79.762554	 0.023609	 52.536452	 111.634820	 76.546098	 
1674.000000	 111.635773	 79.453325	 0.020768	 47.142964	 111.635773	 74.914203	 111.635776	 79.774631	 0.023285	 52.473762	 111.635776	 76.587971	 
1676.000000	 111.636708	 79.467388	 0.020483	 47.086777	 111.636708	 74.957972	 111.636711	 79.786682	 0.022964	 52.411221	 111.636711	 76.629745	 
1678.000000	 111.637622	 79.481420	 0.020201	 47.030724	 111.637622	 75.001638	 111.637625	 79.798707	 0.022648	 52.348829	 111.637625	 76.671421	 
1680.000000	 111.638518	 79.495422	 0.019924	 46.974804	 111.638518	 75.045202	 111.638521	 79.810705	 0.022336	 52.286586	 111.638521	 76.712999	 
1682.000000	 111.639396	 79.509395	 0.019649	 46.919017	 111.639396	 75.088663	 111.639399	 79.822678	 0.022028	 52.224490	 111.639399	 76.754479	 
1684.000000	 111.640259	 79.523337	 0.019379	 46.863362	 111.640259	 75.132021	 111.640262	 79.834623	 0.021723	 52.162542	 111.640262	 76.795862	 
1686.000000	 111.641108	 79.538730	 0.019111	 46.807839	 111.641108	 75.175279	 111.641110	 79.846542	 0.021423	 52.100740	 111.641110	 76.837148	 
1688.000000	 111.641944	 79.554173	 0.018848	 46.752448	 111.641944	 75.218434	 111.641946	 79.858435	 0.021127	 52.039085	 111.641946	 76.878337	 
1690.000000	 111.642769	 79.569584	 0.018587	 46.697187	 111.642769	 75.261489	 111.642771	 79.870301	 0.020834	 51.977575	 111.642771	 76.919429	 
1692.000000	 111.643584	 79.584963	 0.018330	 46.642057	 111.643584	 75.304443	 111.643586	 79.882141	 0.020545	 51.916211	 111.643586	 76.960426	 
1694.000000	 111.644390	 79.600309	 0.018076	 46.587057	 111.644390	 75.347297	 111.644393	 79.893954	 0.020260	 51.854991	 111.644393	 77.001327	 
1696.000000	 111.645190	 79.615621	 0.017826	 46.532187	 111.645190	 75.390050	 111.645192	 79.905740	 0.019979	 51.793915	 111.645192	 77.042132	 
1698.000000	 111.645984	 79.630902	 0.017579	 46.477445	 111.645984	 75.432704	 111.645986	 79.917499	 0.019701	 51.732983	 111.645986	 77.082843	 
1700.000000	 111.646773	 79.646149	 0.017335	 46.422832	 111.646773	 75.475259	 111.646775	 79.929232	 0.019427	 51.672195	 111.646775	 77.123458	 
1702.000000	 111.647558	 79.661363	 0.017094	 46.368347	 111.647558	 75.517714	 111.647560	 79.940938	 0.019156	 51.611549	 111.647560	 77.163979	 
1704.000000	 111.648341	 79.676545	 0.016856	 46.313990	 111.648341	 75.560072	 111.648344	 79.953068	 0.018889	 51.551045	 111.648344	 77.204406	 
1706.000000	 111.649123	 79.691694	 0.016622	 46.259761	 111.649123	 75.602330	 111.649126	 79.966336	 0.018626	 51.490683	 111.649126	 77.244740	 
1708.000000	 111.649905	 79.706810	 0.016390	 46.205658	 111.649905	 75.644491	 111.649908	 79.979575	 0.018366	 51.430462	 111.649908	 77.284980	 
1710.000000	 111.650688	 79.721894	 0.016162	 46.151681	 111.650688	 75.686554	 111.650690	 79.992784	 0.018109	 51.370381	 111.650690	 77.325126	 
1712.000000	 111.651473	 79.736944	 0.015937	 46.097831	 111.651473	 75.728520	 111.651475	 80.005964	 0.017856	 51.310441	 111.651475	 77.365180	 
1714.000000	 111.652261	 79.751962	 0.015714	 46.044106	 111.652261	 75.770389	 111.652263	 80.019114	 0.017606	 51.250641	 111.652263	 77.405142	 
1716.000000	 111.653053	 79.766947	 0.015495	 45.990506	 111.653053	 75.812162	 111.653054	 80.032235	 0.017360	 51.190979	 111.653054	 77.445011	 
1718.000000	 111.653849	 79.781899	 0.015278	 45.937030	 111.653849	 75.853838	 111.653851	 80.045326	 0.017117	 51.131457	 111.653851	 77.484789	 
1720.000000	 111.654651	 79.796818	 0.015064	 45.883679	 111.654651	 75.895419	 111.654653	 80.058387	 0.016877	 51.072072	 111.654653	 77.524475	 
1722.000000	 111.655459	 79.811705	 0.014853	 45.830452	 111.655459	 75.936904	 111.655461	 80.071419	 0.016640	 51.012826	 111.655461	 77.564070	 
1724.000000	 111.656275	 79.826559	 0.014645	 45.777348	 111.656275	 75.978293	 111.656277	 80.084422	 0.016406	 50.953717	 111.656277	 77.603574	 
1726.000000	 111.657099	 79.841380	 0.014440	 45.724366	 111.657099	 76.019588	 111.657101	 80.097394	 0.016176	 50.894744	 111.657101	 77.642988	 
1728.000000	 111.657931	 79.856168	 0.014237	 45.671508	 111.657931	 76.060788	 111.657933	 80.110338	 0.015948	 50.835908	 111.657933	 77.682312	 
1730.000000	 111.658773	 79.870924	 0.014037	 45.618771	 111.658773	 76.101895	 111.658775	 80.123252	 0.015724	 50.777208	 111.658775	 77.721545	 
1732.000000	 111.659625	 79.885647	 0.013840	 45.566156	 111.659625	 76.142907	 111.659627	 80.136136	 0.015503	 50.718643	 111.659627	 77.760690	 
1734.000000	 111.660488	 79.900337	 0.013646	 45.513662	 111.660488	 76.183826	 111.660489	 80.148991	 0.015284	 50.660213	 111.660489	 77.799745	 
1736.000000	 111.661362	 79.914995	 0.013454	 45.461289	 111.661362	 76.224651	 111.661363	 80.161817	 0.015069	 50.601917	 111.661363	 77.838711	 
